id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,sinpkt,dinpkt,sjit,djit,tcp_syn_count,tcp_fin_count,tcp_rst_count,sttl,dttl,sloss,dloss,swin,dwin,stcpb,dtcpb,tcprtt,synack,ackdat,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label,udp_packet_rate
1,208.09601187705994,tcp,-,INT,2655,2489,3807270,153862,24.719358884393227,18295.737461077722,739.3798593838474,770.0489891135303,770.0489891135303,40.46198947638731,40.46198947638731,51.4582151055577,51.4582151055577,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
2,206.9068148136139,other,-,CON,104,104,4680,4680,1.0052834663148764,22.61887799208472,22.61887799208472,45.0,45.0,999.5498300174585,999.5498300174585,1001.3113316884594,1001.3113316884594,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
3,0.06602120399475098,tcp,https,FIN,2,1,108,54,45.4399468425101,1635.8380863303637,817.9190431651818,54.0,54.0,33.01060199737549,33.01060199737549,32.933592796325684,32.933592796325684,0.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
4,14.415842056274414,tcp,http,RST,3,0,162,0,0.2081043887890175,11.237636994606945,0.0,54.0,54.0,7207.921028137207,7207.921028137207,2393.233060836792,2393.233060836792,0.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
5,202.0530400276184,tcp,https,INT,22,43,4612,6229,0.32169770863687686,22.825689726665786,30.82853887844778,166.7846153846154,166.7846153846154,3157.0787504315376,3157.0787504315376,4569.624743989292,4569.624743989292,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
6,0.1741650104522705,tcp,http,FIN,5,5,1017,629,57.41681394002198,5839.289977700236,3611.517596827383,164.6,164.6,19.351667828030056,19.351667828030056,22.24143289350085,22.24143289350085,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
7,189.44735097885132,tcp,-,INT,10,10,724,802,0.1055702278055747,3.8216422465618045,4.233366135003545,76.3,76.3,9970.913209413227,9970.913209413227,13318.996077424188,13318.996077424188,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
8,192.19187307357788,tcp,https,INT,47,35,13463,8631,0.4266569584272041,70.04978818665181,44.908246441282905,269.4390243902439,269.4390243902439,2372.7391737478747,2372.7391737478747,6063.614648722874,6063.614648722874,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
9,28.842156887054443,tcp,-,RST,4,5,228,305,0.3120432371006058,7.905095339882013,10.57479859063164,59.22222222222222,59.22222222222222,3605.2696108818054,3605.2696108818054,6217.671928245495,6217.671928245495,0.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
10,195.09737086296082,udp,https,CON,16,16,1325,1582,0.16402066239261245,6.791480552194109,8.108771497034779,90.84375,90.84375,6293.4635762245425,6293.4635762245425,7337.704125574438,7337.704125574438,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.16402066239261245
11,29.06127691268921,tcp,-,RST,5,4,305,228,0.30969045259226974,10.495065337849141,7.8454914656708326,59.22222222222222,59.22222222222222,3632.659614086151,3632.659614086151,6266.61596505043,6266.61596505043,0.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
12,198.8564009666443,tcp,-,INT,45,34,3930,6061,0.39727159707195586,19.763004765731473,30.47928037788765,126.46835443037975,126.46835443037975,2549.4410380339013,2549.4410380339013,5087.10207149822,5087.10207149822,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
13,200.08715510368347,tcp,https,INT,42,21,2919,1869,0.31486279050423766,14.588642626696346,9.340929451625717,76.0,76.0,3227.212179091669,3227.212179091669,4639.911836356399,4639.911836356399,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
14,200.27427983283997,tcp,https,INT,60,40,20301,6740,0.49931523949788037,101.36598677046469,33.65384714215714,270.41,270.41,2022.9725235640399,2022.9725235640399,4202.847870640322,4202.847870640322,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
15,0.19127488136291504,tcp,http,RST,5,5,1033,629,52.280780041507484,5400.604578287723,3288.461064610821,166.2,166.2,21.25276459587945,21.25276459587945,23.81037464651794,23.81037464651794,2.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
16,183.09164118766785,tcp,http,INT,27,23,1605,1456,0.27308728937958615,8.766101989084715,7.952301866733548,61.22,61.22,3736.5641058707724,3736.5641058707724,6404.519458082998,6404.519458082998,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
17,31.3215069770813,tcp,-,RST,8,7,1022,505,0.478904160357797,32.629336792377906,16.123106732045834,101.8,101.8,2237.25049836295,2237.25049836295,5207.193219137058,5207.193219137058,0.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
18,120.11198496818542,tcp,https,RST,21,24,5041,1917,0.37465037324892553,41.96916736772963,15.960105900404226,154.62222222222223,154.62222222222223,2729.8178401860323,2729.8178401860323,8581.452091183375,8581.452091183375,2.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
19,0.9565839767456055,tcp,-,FIN,14,16,2827,5965,31.361595771301758,2955.307708182336,6235.7306258604995,293.06666666666666,293.06666666666666,32.985654370538114,32.985654370538114,96.07573727459034,96.07573727459034,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
20,0.08293700218200684,udp,dns,CON,1,1,74,249,24.11468882864806,892.2434866599782,3002.2787591666834,161.5,161.5,82.93700218200684,82.93700218200684,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,24.11468882864806
21,0.05787301063537598,udp,dns,CON,1,1,74,267,34.55842331412187,1278.661662622509,4613.549512435269,170.5,170.5,57.87301063537598,57.87301063537598,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,34.55842331412187
22,0.050295114517211914,udp,dns,CON,1,1,74,169,39.76529369101174,1471.3158665674343,3360.167316890492,121.5,121.5,50.295114517211914,50.295114517211914,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,39.76529369101174
23,21.640104055404663,tcp,https,RST,13,4,1854,279,0.7855784776485034,85.67426456237207,12.892729133172496,125.47058823529412,125.47058823529412,1352.5065034627914,1352.5065034627914,2460.266900893333,2460.266900893333,0.0,10.0,2.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
24,60.33640909194946,tcp,https,RST,16,20,4752,7972,0.5966546657613966,78.75841588050436,132.12586098471817,353.44444444444446,353.44444444444446,1723.8974026271273,1723.8974026271273,6953.494452608047,6953.494452608047,2.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
25,0.0539548397064209,udp,dns,CON,1,1,79,429,37.068037100701275,1464.1874654777002,7951.093958100423,254.0,254.0,53.9548397064209,53.9548397064209,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,37.068037100701275
26,0.09001803398132324,udp,dns,CON,1,1,79,426,22.21777027939708,877.6019260361846,4732.385069511578,252.5,252.5,90.01803398132324,90.01803398132324,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,22.21777027939708
27,0.053804874420166016,udp,dns,CON,1,1,79,154,37.17135336813279,1468.2684580412454,2862.1942093462253,116.5,116.5,53.804874420166016,53.804874420166016,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,37.17135336813279
28,0.004911899566650391,udp,dns,CON,1,1,73,137,407.17444908261336,14861.867391515387,27891.449762159013,105.0,105.0,4.911899566650391,4.911899566650391,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,407.17444908261336
29,30.362843990325928,tcp,https,FIN,14,16,2588,9174,0.9880497363672015,85.23575725727724,302.1456093810902,392.06666666666666,392.06666666666666,1046.9946203560664,1046.9946203560664,3791.3279652292,3791.3279652292,2.0,3.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
30,0.2465369701385498,udp,dns,CON,1,1,73,130,8.112373567648017,296.1016352191526,527.3042818971211,101.5,101.5,246.5369701385498,246.5369701385498,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,8.112373567648017
31,0.05012702941894531,udp,dns,CON,1,1,73,133,39.898633994140255,1456.3001407861193,2653.259160610327,103.0,103.0,50.12702941894531,50.12702941894531,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,39.898633994140255
32,0.04554390907287598,udp,dns,CON,1,1,73,130,43.91366575055621,1602.8487998953017,2854.3882737861536,101.5,101.5,45.54390907287598,45.54390907287598,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,43.91366575055621
33,0.04995298385620117,udp,dns,CON,1,1,73,137,40.03764831661241,1461.374163556353,2742.5789096879503,105.0,105.0,49.95298385620117,49.95298385620117,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,40.03764831661241
34,0.07317090034484863,udp,dns,CON,1,1,73,150,27.33327033799173,997.6643673366982,2049.99527534938,111.5,111.5,73.17090034484863,73.17090034484863,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,27.33327033799173
35,0.05292797088623047,udp,dns,CON,1,1,73,134,37.78720337303375,1379.2329231157319,2531.7426259932613,103.5,103.5,52.92797088623047,52.92797088623047,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,37.78720337303375
36,0.00571894645690918,udp,dns,CON,1,1,74,267,349.7147621628382,12939.446200025013,46686.9207487389,170.5,170.5,5.71894645690918,5.71894645690918,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,349.7147621628382
37,1.042052984237671,tcp,-,FIN,14,17,2696,6087,29.748967153218704,2587.2004982283106,5841.35364714975,283.3225806451613,283.3225806451613,34.735099474589035,34.735099474589035,108.75330054265385,108.75330054265385,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
38,1.076875925064087,tcp,-,FIN,17,21,3003,7660,35.28725929845497,2788.6220966647443,7113.168584899081,280.60526315789474,280.60526315789474,29.104754731461806,29.104754731461806,108.16483732935478,108.16483732935478,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
39,1.0417590141296387,tcp,-,FIN,14,19,3406,6808,31.677191704043572,3269.4701498173454,6535.100640034201,309.5151515151515,309.5151515151515,32.55496919155121,32.55496919155121,108.90011587016427,108.90011587016427,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
40,1.0386650562286377,tcp,-,FIN,14,19,3174,6559,31.771551186887937,3055.845559611585,6314.836491963575,294.93939393939394,294.93939393939394,32.45828300714493,32.45828300714493,105.9288938654642,105.9288938654642,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
41,1.1161530017852783,tcp,-,FIN,13,16,2639,6236,25.98210097864246,2364.371189056464,5587.047644924634,306.0344827586207,306.0344827586207,39.862607206617085,39.862607206617085,126.33618330552413,126.33618330552413,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
42,1.148911952972412,tcp,-,FIN,12,16,2576,6055,24.370884059095815,2242.121333436815,5270.20367777947,308.25,308.25,42.55229455453379,42.55229455453379,132.5244979647574,132.5244979647574,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
43,60.43805694580078,tcp,-,RST,17,19,2815,6200,0.5956511810477929,46.576613184709366,102.58437006934211,250.41666666666666,250.41666666666666,1726.8016270228795,1726.8016270228795,4695.533108643299,4695.533108643299,2.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
44,0.07647991180419922,udp,dns,CON,1,1,72,366,26.150657771681526,941.4236797805349,4785.5703722177195,219.0,219.0,76.47991180419922,76.47991180419922,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,26.150657771681526
45,180.1143400669098,tcp,https,CON,16,17,3718,2942,0.1832169497872351,20.642443009361823,16.334068674971082,201.8181818181818,201.8181818181818,5628.573127090931,5628.573127090931,11683.407423547664,11683.407423547664,2.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
46,0.07372689247131348,udp,dns,CON,1,1,72,166,27.127143610158036,976.5771699656893,2251.552919643117,119.0,119.0,73.72689247131348,73.72689247131348,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,27.127143610158036
47,0.059350013732910156,udp,dns,CON,1,1,72,369,33.69839152861022,1213.142095029968,6217.353237028586,220.5,220.5,59.350013732910156,59.350013732910156,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,33.69839152861022
48,0.04437088966369629,udp,dns,CON,1,1,72,166,45.074597673356436,1622.6855162408317,3741.1916068885844,119.0,119.0,44.37088966369629,44.37088966369629,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,45.074597673356436
49,0.04626107215881348,udp,dns,CON,1,1,72,158,43.23289337380755,1556.3841614570717,3415.398576530796,115.0,115.0,46.26107215881348,46.26107215881348,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,43.23289337380755
50,0.04894208908081055,udp,dns,CON,1,1,72,169,40.86462260933953,1471.1264139362231,3453.0606104891904,120.5,120.5,48.94208908081055,48.94208908081055,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,40.86462260933953
51,179.8061671257019,tcp,https,RST,12,15,909,1941,0.15016170152342098,5.055443951288506,10.794957876183709,105.55555555555556,105.55555555555556,6915.621812526997,6915.621812526997,12604.17829782195,12604.17829782195,0.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
52,0.9580061435699463,tcp,-,RST,17,17,2882,6075,35.490377831295795,3008.331438523367,6341.295450738881,263.44117647058823,263.44117647058823,29.03048919908928,29.03048919908928,87.11817600880613,87.11817600880613,2.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
53,31.98822283744812,tcp,-,RST,9,9,814,1167,0.562707096654575,25.446865370934667,36.48217676643827,110.05555555555556,110.05555555555556,1881.6601669087129,1881.6601669087129,4804.869614067365,4804.869614067365,0.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
54,192.31571292877197,tcp,-,INT,9,8,529,540,0.08839631323466687,2.750685276537575,2.8078828909835356,62.88235294117647,62.88235294117647,12019.732058048248,12019.732058048248,14199.218282519723,14199.218282519723,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
55,0.042231082916259766,tcp,https,FIN,3,2,193,108,118.39620617625472,4570.093558403432,2557.358053407102,60.2,60.2,10.557770729064941,10.557770729064941,18.075545973960295,18.075545973960295,0.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
56,0.9215829372406006,tcp,-,FIN,12,16,2576,6055,30.382506954650736,2795.190639827868,6570.217128943222,308.25,308.25,34.13270137928151,34.13270137928151,96.3001055007173,96.3001055007173,2.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
57,0.04491114616394043,tcp,https,FIN,3,2,193,108,111.33093735235254,4297.374181800808,2404.7482468108146,60.2,60.2,11.227786540985107,11.227786540985107,19.28548817147044,19.28548817147044,0.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
58,180.27989292144775,tcp,https,INT,12,8,820,576,0.11093860594156486,4.548482843604159,3.1950318511170677,69.8,69.8,9488.415416918302,9488.415416918302,12725.841156058104,12725.841156058104,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
59,60.229382038116455,tcp,-,RST,27,30,5379,5782,0.9463819496591759,89.3085703020475,95.99965671805886,195.80701754385964,195.80701754385964,1075.5246792520795,1075.5246792520795,3835.347051978028,3835.347051978028,2.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
60,119.92171216011047,tcp,https,FIN,6,6,328,445,0.1000652824567623,2.735117720484836,3.7107542244382685,64.41666666666667,64.41666666666667,10901.973832737316,10901.973832737316,14374.87394907293,14374.87394907293,0.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
61,0.1934208869934082,tcp,http,RST,5,5,1017,629,51.700724546572886,5257.9636863864625,3251.9755739794346,164.6,164.6,21.491209665934246,21.491209665934246,24.383997765015472,24.383997765015472,2.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
62,78.15524315834045,tcp,https,FIN,5,4,273,252,0.11515542190517197,3.4930477977902163,3.224351813344815,58.333333333333336,58.333333333333336,9769.405394792557,9769.405394792557,13039.209538117917,13039.209538117917,0.0,2.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0
63,13.975422859191895,tcp,-,RST,3,4,162,250,0.5008792986464785,11.591778054389932,17.888546380231375,58.857142857142854,58.857142857142854,2329.237143198649,2329.237143198649,5188.323943454836,5188.323943454836,0.0,2.0,1.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0
